name	url	telephone	tax_num	street	locality	region	postcode	country	Causes	Mission	Geographic areas served	Programs	Results	Target demographics	Direct beneficiaries per year
Midway University Inc	http://www.midway.edu	(859) 846-5701	EIN 61-0444708	512 E Stephens St	Midway	KY	40347	USA	Education, Two-Year Colleges	Midway college is an accredited institution of higher education located in midway, kentucky, founded in 1847 as the kentucky female orphan school. The residential campus remains kentucky's only women's college, but the institution also offers co-ed accelerated programs in the evening and online. Degrees offered include associate, baccalaureate and master's degrees.		Midway college is kentucky's only college for women offering a liberal arts foundation through a general education curriculum and career focused preparation through majors at the undergraduate level. In addition, the college provides coeducational accelerated adult undergraduate and graduate programs in the evenings at the main campus and at an off campus site in lexington and online. All programs are intended to lead to rewarding careers and responsible citizenship.   the college provides academic support to students in the form of academic advisors, academic counseling, and library and computer services. The colleges 14-1 student-faculty ratio ensures easy access to and development of good relationships with faculty.   midway college provides students with a number of opportunities to become involved in social, recreational, educational, and cultural activities. Annual events include night of lights, the last supper, midway christmas vespers, and graduation festivities. Chorale concerts and student productions add a cultural dimension to campus life. A number of student activities and organizations provide students with the opportunity to supplement academic learning, sharpen leadership skills, and actively participate in the process of planning and organizing programs.   the college provides auxiliary services for students and faculty. These services include food services and residence hall activities.			
Conkwright Middle Schol Parent Teacher And Student Organization	http://		EIN 61-1269780	360 Mt Sterling Rd	Winchester	KY	40391	USA	Education						
Moms Closet Resource Center Inc	http://	(502) 245-9899	EIN 32-0049180	106 N Watterson Trl	Louisville	KY	40243	USA	Family Services	Assist single mothers		Assist single moms to avoid dependence on welfare programs. Assisted over 100 single mothers with food and supplies. Assistance included over 215 children. 20 single mom's have been accepted to mom's closets long term assistance plan that assists with college education, career training and counciling.			
Friends Of Wolf Run Inc	http://		EIN 20-2777992	639 Cardinal Ln	Lexington	KY	40503	USA	Environment, Water, Water Resources, Wetlands Conservation & Management						
Refuge Ridge Inc	http://www.refugeridge.org	(606) 521-5292	EIN 30-0131356	Po Box 308	Emlyn	KY	40730	USA	Animal Protection & Welfare, Animals, Boys Clubs, Children & Youth, Youth Centers & Clubs	Encourage humane treatment of animals and people.		Care of animals on grounds - food, supplies, vet bills, etc.   learning center for use by school groups and other youth programs to visit refuge ridge and interact with animals and gain knowledge. 2014 expenses include costs of construction completion and learning materials.   veterinary expenses from spay/neuter program and emergency care of stray/injured animals. Refuge ridge covers cost of spay/neuter for pet owners who do not have sufficient funds in an effort to reduce overpopulation.			
The Harrodsburg Baptist Foundation Incorporated	http://		EIN 61-6027467	1272 Danville Rd	Haroldsburg	KY	40330	USA							
GOSPEL MISSIONARY BAPTIST CHURCH INC	http://	502 -348-4384	EIN 61-1208165	3226 Vermont Ave	Louisville	KY	40211	USA			Louisville KY	Job Assistance, Legal Aide, Prison Ministry, and Community Service		Bring UNITY back in the commUNITY	1,000+  people find resourses in the community such as jobs, legal aide and fufillment of community service reqirements.
Kentucky Dance Council Inc	http://		EIN 61-6033779	315 E Main St	Louisville	KY	40202	USA	Arts & Culture, Arts Education, Ballet, Dance						
River Discovery Center	http://www.riverdiscoverycenter.org	270-575-9958	EIN 	117 South Water Street	Paducah	KY	42001	USA		The River Discovery Center is a private, non-profit, educational institution whose primary mission is to stimulate an interest in and teach the public about the importance of Americas rivers to the development of the nation, and in particular upon the Four Rivers Region. The Center deals with all aspects of the rivers, including environmental, cultural and economic benefits, and seeks to provide a forum for mutually beneficial development of this great national asset.	national				
Joshuas Dream Foundation Inc	http://www.joshuasdream.org		EIN 32-0035818	524 East Main St	Hazard	KY	41701	USA	Mental Health, Substance Abuse Treatment	The mission of Joshua's Dream Foundation is to provide Faith-based residential recovery services to the chemically dependant through a holistic approach which focuses on five core components including Spiritual Development, Vocational Skill Development, Educational Attainment, Social and Familial Healing, and Relapse Prevention Education within a safe nurturing environment.					
Addictions N Me Inc	http://		EIN 47-1930114	622 S 17th St	Louisville	KY	40203	USA	Victims Services						
Nelcasa Inc	http://		EIN 61-1101749	Po Box 726	Bardstown	KY	40004	USA							
Kebirgo Community Resource Centre	http://www.kebirigo.org	2540720020255	EIN 	kisii-Chemosit road	Nyamira		40506	Kenya		The sole purpose is for social advocacy and providing information resource services predominantly aimed at equipping and meeting the needs of individuals, families and the community to be informed while promoting self-suffi ciency and a sense of community. To enable, encourage and support individuals, families and their community to improve the quality of life through broader livelihood knowledge of options for sustainable family growth and social development. Strengthening individuals and families in the community by connecting them with accurate and relevant information and services. To provide a model for a people-driven social transformation and change.	nyamira county				
Jeff Street Baptist Community At Liberty Inc	http://		EIN 61-1206312	800 E Liberty St	Louisville	KY	40204	USA							
Ronald Mcdonald House Trust Fund	http://www.rmhclexington.com	(859) 268-0757	EIN 61-6216083	Po Box 22414	Lexington	KY	40522	USA	Health, Patient & Family Support	The trust fund was created to receive, hold, preserve, and invest cash and other assets for the ultimate benefit of ronald mcdonald house charities of the bluegrass, inc. In operation of the house.		The trust fund was created to receive, hold, preserve, and invest cash and other assets for the ultimate benefit of ronald mcdonald house charities of the bluegrass, inc. In operation of the house. The house provides temporary housing for children, who are afflicted with serious physical and mental diseases or disorders, and their families during their period of treatment.			
Friends Of The Samuel Mae House Inc	http://		EIN 61-1241304	Po Box 1460	Prestonsburg	KY	41653	USA							
Thoroughbred Charities of America	http://www.tca.org	859-276-4989	EIN 26-2861555	P.O. Box 910668	Lexington	KY	40591	USA	Animals	To provide a better life for Thoroughbreds, both during and after their racing careers, by supporting qualified repurposing and retirement organizations and by helping the people who care for them.		Helped to provide a better life for thoroughbreds during and after their reacing careers, by supporting retirement, rescue and research and by helping the people who work with them.	Over the last 25 years, TCA has granted more than $21 million in funds to over 200 Thoroughbred-related charities.	TCA grants funds to nonprofit organizations in four catgories - Thoroughbred rehabilitation, repurposing, rehoming and retirement; backstretch and farm employee programs; therapeutic riding programs; and research organizations.	
Mywc Charitable Foundation Inc	http://		EIN 23-7080288	Po Box 261	Maysville	KY	41056	USA	Philanthropy, Private Independent Foundations						
